symbol,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
MSFT,2024-07-08,466.55,467.7,464.46,466.24,464.47,12962321,12962321,-0.31,-0.06644518,466.2375,"July 08, 24",-0.0006644518
MSFT,2024-07-05,459.61,468.35,458.97,467.56,465.79,16000300,16000300,7.95,1.73,463.6225,"July 05, 24",0.0173
MSFT,2024-07-03,458.19,461.02,457.88,460.77,459.02,9932830,9932830,2.58,0.56309,459.465,"July 03, 24",0.0056309
MSFT,2024-07-02,453.2,459.59,453.11,459.28,457.54,13979800,13979800,6.08,1.34,456.295,"July 02, 24",0.0134
MSFT,2024-07-01,448.66,457.37,445.66,456.73,455.0,17662818,17662818,8.07,1.8,452.105,"July 01, 24",0.018
MSFT,2024-06-28,453.07,455.38,446.41,446.95,445.25,28362300,28362300,-6.12,-1.35,450.4525,"June 28, 24",-0.0135
MSFT,2024-06-27,452.18,456.17,451.77,452.85,451.13,14806324,14806324,0.675,0.14817,453.2425,"June 27, 24",0.0014817
MSFT,2024-06-26,449.0,453.6,448.19,452.16,450.44,16507030,16507030,3.16,0.70379,450.7375,"June 26, 24",0.0070379
MSFT,2024-06-25,448.25,451.42,446.75,450.95,449.24,16747529,16747529,2.7,0.60234,449.3425,"June 25, 24",0.0060234
MSFT,2024-06-24,449.8,452.75,446.41,447.67,445.97,15913719,15913719,-2.13,-0.47354,449.1575,"June 24, 24",-0.0047354
MSFT,2024-06-21,447.38,450.58,446.51,449.78,448.07,34486200,34486200,2.4,0.53646,448.5625,"June 21, 24",0.0053646
MSFT,2024-06-20,446.3,446.53,441.27,445.7,444.01,19877400,19877400,-0.6,-0.13444,444.95,"June 20, 24",-0.0013444
MSFT,2024-06-18,449.71,450.14,444.89,446.34,444.65,17112504,17112504,-3.37,-0.74937,447.77,"June 18, 24",-0.0074937
MSFT,2024-06-17,442.59,450.94,440.72,448.37,446.67,20790030,20790030,5.79,1.31,445.655,"June 17, 24",0.0131
MSFT,2024-06-14,438.28,443.14,436.72,442.57,440.89,13582000,13582000,4.3,0.97883,440.1775,"June 14, 24",0.0097883
MSFT,2024-06-13,440.85,443.39,439.37,441.58,439.9,15960600,15960600,0.73,0.16559,441.2975,"June 13, 24",0.0016559
MSFT,2024-06-12,435.32,443.4,433.25,441.06,439.39,22366233,22366233,5.74,1.32,438.2575,"June 12, 24",0.0132
MSFT,2024-06-11,425.48,432.82,425.25,432.68,431.04,14551101,14551101,7.2,1.69,429.0575,"June 11, 24",0.0169
MSFT,2024-06-10,424.7,428.08,423.89,427.87,426.25,14003034,14003034,3.17,0.74641,426.135,"June 10, 24",0.0074641
MSFT,2024-06-07,426.2,426.28,423.0,423.85,422.24,13621700,13621700,-2.35,-0.55138,424.8325,"June 07, 24",-0.0055138
MSFT,2024-06-06,424.01,425.31,420.58,424.52,422.91,14861300,14861300,0.51,0.12028,423.605,"June 06, 24",0.0012028
MSFT,2024-06-05,417.81,424.08,416.3,424.01,422.4,16988038,16988038,6.2,1.48,420.55,"June 05, 24",0.0148
MSFT,2024-06-04,412.43,416.44,409.68,416.07,414.49,14348917,14348917,3.64,0.88257,413.655,"June 04, 24",0.0088257
MSFT,2024-06-03,415.53,416.43,408.92,413.52,411.95,17484700,17484700,-2.0,-0.48372,413.6,"June 03, 24",-0.0048372
