symbol,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
AAPL,2022-04-13,167.39,171.04,166.77,170.4,167.87,70618925,70618925,3.01,1.8,168.9,"April 13, 22",0.018
AAPL,2022-04-12,168.02,169.87,166.64,167.66,165.17,79265200,79265200,-0.36,-0.21426,168.0475,"April 12, 22",-0.0021426
AAPL,2022-04-11,168.71,169.03,165.5,165.75,163.29,72246706,72246706,-2.96,-1.75,167.2475,"April 11, 22",-0.0175
AAPL,2022-04-08,171.78,171.78,169.2,170.09,167.56,76575508,76575508,-1.69,-0.98382,170.7125,"April 08, 22",-0.0098382
AAPL,2022-04-07,171.16,173.36,169.85,172.14,169.58,77594700,77594700,0.98,0.57256,171.6275,"April 07, 22",0.0057256
AAPL,2022-04-06,172.36,173.63,170.13,171.83,169.28,89058800,89058800,-0.53,-0.3075,171.9875,"April 06, 22",-0.003075
AAPL,2022-04-05,177.5,178.3,174.42,175.06,172.46,73401800,73401800,-2.44,-1.37,176.32,"April 05, 22",-0.0137
AAPL,2022-04-04,174.57,178.49,174.44,178.44,175.79,76545983,76545983,3.87,2.22,176.485,"April 04, 22",0.0222
AAPL,2022-04-01,174.03,174.88,171.94,174.31,171.72,78751328,78751328,0.28,0.16089,173.79,"April 01, 22",0.0016089
AAPL,2022-03-31,177.84,178.03,174.4,174.61,172.01,103049300,103049300,-3.23,-1.82,176.22,"March 31, 22",-0.0182
AAPL,2022-03-30,178.55,179.61,176.7,177.77,175.13,92633200,92633200,-0.78,-0.43685,178.1575,"March 30, 22",-0.0043685
AAPL,2022-03-29,176.69,179.01,176.34,178.96,176.3,100589440,100589440,2.27,1.28,177.75,"March 29, 22",0.0128
AAPL,2022-03-28,172.17,175.73,172.0,175.6,172.99,90371916,90371916,3.43,1.99,173.875,"March 28, 22",0.0199
AAPL,2022-03-25,173.88,175.28,172.75,174.72,172.12,80546200,80546200,0.84,0.48309,174.1575,"March 25, 22",0.0048309
AAPL,2022-03-24,171.06,174.14,170.21,174.07,171.48,90131418,90131418,3.01,1.76,172.37,"March 24, 22",0.0176
AAPL,2022-03-23,167.99,172.64,167.65,170.21,167.68,98062700,98062700,2.22,1.32,169.6225,"March 23, 22",0.0132
AAPL,2022-03-22,165.51,169.42,164.91,168.82,166.31,81532007,81532007,3.31,2.0,167.165,"March 22, 22",0.02
AAPL,2022-03-21,163.51,166.35,163.01,165.38,162.92,95811400,95811400,1.87,1.14,164.5625,"March 21, 22",0.0114
AAPL,2022-03-18,160.51,164.48,159.76,163.98,161.54,123511700,123511700,3.47,2.16,162.1825,"March 18, 22",0.0216
AAPL,2022-03-17,158.61,161.0,157.63,160.62,158.23,75615400,75615400,2.01,1.27,159.465,"March 17, 22",0.0127
AAPL,2022-03-16,157.05,160.0,154.46,159.59,157.22,102300200,102300200,2.54,1.62,157.775,"March 16, 22",0.0162
AAPL,2022-03-15,150.9,155.57,150.38,155.09,152.78,92964302,92964302,4.19,2.78,152.985,"March 15, 22",0.0278
AAPL,2022-03-14,151.45,154.12,150.1,150.62,148.38,108732111,108732111,-0.83,-0.54804,151.5725,"March 14, 22",-0.0054804
AAPL,2022-03-11,158.93,159.28,154.5,154.73,152.43,96970102,96970102,-4.2,-2.64,156.86,"March 11, 22",-0.0264
AAPL,2022-03-10,160.2,160.39,155.98,158.52,156.16,105342033,105342033,-1.68,-1.05,158.7725,"March 10, 22",-0.0105
AAPL,2022-03-09,161.48,163.41,159.41,162.95,160.53,91454905,91454905,1.47,0.91033,161.8125,"March 09, 22",0.0091033
AAPL,2022-03-08,158.82,162.88,155.8,157.44,155.1,131148300,131148300,-1.38,-0.86891,158.735,"March 08, 22",-0.0086891
AAPL,2022-03-07,163.36,165.02,159.04,159.3,156.93,96418845,96418845,-4.06,-2.49,161.68,"March 07, 22",-0.0249
AAPL,2022-03-04,164.49,165.55,162.1,163.17,160.74,83819592,83819592,-1.32,-0.80248,163.8275,"March 04, 22",-0.0080248
AAPL,2022-03-03,168.47,168.91,165.55,166.23,163.76,76678441,76678441,-2.24,-1.33,167.29,"March 03, 22",-0.0133
AAPL,2022-03-02,164.39,167.36,162.95,166.56,164.08,79724800,79724800,2.17,1.32,165.315,"March 02, 22",0.0132
AAPL,2022-03-01,164.7,166.6,161.97,163.2,160.77,83474425,83474425,-1.5,-0.91075,164.1175,"March 01, 22",-0.0091075
AAPL,2022-02-28,163.06,165.42,162.43,165.12,162.67,95056629,95056629,2.06,1.26,164.0075,"February 28, 22",0.0126
AAPL,2022-02-25,163.84,165.12,160.87,164.85,162.4,91974222,91974222,1.01,0.61646,163.67,"February 25, 22",0.0061646
